url	answer	prompt	intermediate
2009/puzzles/space_ghosts_coast_to_coast/PUZZLE	EGON		
2009/puzzles/space_invader/PUZZLE	CHINESE LANTERN		
2009/puzzles/space_madness/PUZZLE	SABRE		
2009/puzzles/split_second_decisions/PUZZLE	WHISPERS		
2009/puzzles/starcrossed/PUZZLE	ARCHES		
2009/puzzles/supercollider/PUZZLE	ULTRAVIOLET RAYS		
2009/puzzles/surgical_files/PUZZLE	HEMPEL		
2009/puzzles/suspicious_material/PUZZLE	TAR		
2009/puzzles/sweet_cheeses/PUZZLE	POLLY-O		
2009/puzzles/tellers_window/PUZZLE	REX		
2009/puzzles/the_amazing_juggling_troupe_of_duckkon_undrum_v/PUZZLE	VIRTUOSO		
2009/puzzles/the_apples_in_stereo/PUZZLE	GINGER GOLD		
2009/puzzles/the_banks_of_the_river_charles/PUZZLE	STRAIT		
2009/puzzles/The_Board_Game	ALPHA'S ABOVE OMEGA		
2009/puzzles/the_buzzcut_man_in_a_leather_jacket/PUZZLE	COMMENCING AT THE OORT CLOUD OPERATE HIS TARDIS ON INTERIOR BOARD		
2009/puzzles/the_combatants_guide_to_zyzzlvaria/PUZZLE	PERFECT SCORE		
2009/puzzles/the_comedy_planet_featuring_sid/PUZZLE	AL FRANKEN		
2009/puzzles/the_condescending_man_holding_a_brightly_colored_parasol/PUZZLE	FETTUCCINE		
2009/puzzles/the_dashing_chap_with_bouts_of_amnesia/PUZZLE	SPAMALOT		
2009/puzzles/the_elderly_gentleman_who_wants_to_reverse_the_polarity_of_the_neutron_flow/PUZZLE	GREEN PUPPY		
2009/puzzles/the_energetic_man_sporting_a_very_long_scarf/PUZZLE	MIDDLE EAST		
2009/puzzles/the_equipment_locker/PUZZLE	FEATHER BOA		
2009/puzzles/the_fifth_element_and_35_more/PUZZLE/GYD-index.html	AMMONIA		
2009/puzzles/the_fifth_element_and_35_more/PUZZLE/GYP-index.html	ARSENIC		
2009/puzzles/the_fifth_element_and_35_more/PUZZLE/KQT-index.html	CALCIUM		
2009/puzzles/the_fifth_element_and_35_more/PUZZLE/MNF-index.html	MYLANTA		
2009/puzzles/the_frail_old_man_with_an_abrasive_personality/PUZZLE	HOOVER DAM		
2009/puzzles/the_hiigara_dome/PUZZLE	HARBOR SONG		
2009/puzzles/the_intergalactic_sanitarium_unit/PUZZLE	AMPERE		
2009/puzzles/the_plutonian_transport_agency/PUZZLE	JEEPSTER		
2009/puzzles/the_professorial_fellow_playing_the_spoons/PUZZLE	HELLSEEKER		
2009/puzzles/the_rumpled_man_with_a_bowl_cut/PUZZLE	BITTERROOTS		
2009/puzzles/the_satellite_of_love/PUZZLE/MFE-index.html	GOP		
2009/puzzles/the_satellite_of_love/PUZZLE/TOW-index.html	MIA		
2009/puzzles/the_satellite_of_love/PUZZLE/VCD-index.html	PBM		
2009/puzzles/the_satellite_of_love/PUZZLE/VLS-index.html	ARG		
2009/puzzles/the_sensitive_man_wearing_a_cricketers_uniform_and_a_celery_stalk_on_his_lapel/PUZZLE	KENNY PERRY		
2009/puzzles/the_sexaholics_of_truthteller_planet/PUZZLE	JUST DO IT		
2009/puzzles/the_space_race/PUZZLE	ELLIS		
2009/puzzles/the_spoilers_of_war/PUZZLE	CHROME DOME		
2009/puzzles/the_spotlight_dance/PUZZLE	MITER		
2009/puzzles/the_thin_red_line/PUZZLE	HISTORIAN		
2009/puzzles/they_mostly_come_out_at_nightmostly/PUZZLE	TESTAMENT		
2009/puzzles/timecop/PUZZLE	ALLIANCES		
2009/puzzles/track_meet/PUZZLE	DIO		
2009/puzzles/virtual-sectors.html	ESKIMO NEBULA		
2009/puzzles/warning_this_puzzle_contains_bad_language/PUZZLE	HARLEM NIGHTS		
2009/puzzles/welcome_to_probistis_mu/PUZZLE	BAND		
2009/puzzles/wellcoordinated/PUZZLE	TOMATO JUICE		
2009/puzzles/where_the_hell_is_captain_blastoid/PUZZLE	HURRICANE		
2009/puzzles/yoda_sings_schubert/PUZZLE	LOVE-INS		
2009/puzzles/your_socalled_second_life/PUZZLE	DISASTER		
2009/puzzles/zhongwen_thats_a_terrible_space_cowboy_name/PUZZLE	DRAGONFLY		
2009/puzzles/zyzzlvaria_we_love_you/PUZZLE	AUDIOPHILE		
2010/puzzles/1710/	TECH SCHOOL DIVERTS RIVER		
2010/puzzles/1710/ad_infinitum/	HALF CENTURIES		
2010/puzzles/1710/bulls_and_cows/	APHTHOUS FEVER		
2010/puzzles/1710/cryptographic_clue_cleaving/	SECTIONAL SOFA		
2010/puzzles/1710/dont_let_me_down/	HERNIATED DISC		
2010/puzzles/1710/exotic_tactics/	IRREVERENTIAL		
2010/puzzles/1752/	POLES SHIFT		
2010/puzzles/1752/ceres/	AXIS		
2010/puzzles/1752/conquering_the_world/	SOWETO		
2010/puzzles/1752/crossed_swords/	POINTER		
2010/puzzles/1752/dont_tri_this_at_home/	TRUE TO LIFE		
2010/puzzles/1752/it_takes_two/	LEATHERETTE		
2010/puzzles/1752/message_from_above/	HEARSAY EVIDENCE		
2010/puzzles/1752/nanohunts/	THE GIFT OF THE MAGI		
2010/puzzles/1752/reduce_recycle/	INERT		
2010/puzzles/1752/string_maze/	FINISH LINE		
2010/puzzles/1752/the_prodigious_riddle_of_juno/	SELF-DRIVE		
2010/puzzles/1804/	BIRTH SECTION ELIDED		
2010/puzzles/1804/box_sets/	SMACK		
2010/puzzles/1804/counter_culture/	SCAN		
2010/puzzles/1804/directions/	BISMARCK		
2010/puzzles/1804/expeditions/	OSCITANCES		
2010/puzzles/1804/lighten_up/	RAY		
2010/puzzles/1804/passageway/	REALITY		
2010/puzzles/1804/the_arena/	HUNDREDTH		
2010/puzzles/1804/thirteen_at_dinner/	HURT		
2010/puzzles/1871/	OUI, PAREE'S GAY		
2010/puzzles/1871/20000_leagues_under_the_sea/	HAL LINDEN		
2010/puzzles/1871/a_journey_to_the_center_of_the_earth/	CRAYFISH CREEK		
2010/puzzles/1871/around_the_world_in_80_days/	SPURGELAUREL WILD		
2010/puzzles/1871/around_the_world_in_80_days/	SPURGELAUREL STREET		
2010/puzzles/1871/arts_and_letters/	THE BACCHANTE		
2010/puzzles/1871/correspondence/	HOW LOVE IS SPELT		
2010/puzzles/1871/dr_oxs_experiment/	BROTHER JUNIPER		
2010/puzzles/1871/from_the_earth_to_the_moon/	OUR MAN FLINT		
2010/puzzles/1871/frritt-flacc/	FLORENCE NIGHTINGALE		
2010/puzzles/1871/master_of_the_world/	DONKEY RIDE		
2010/puzzles/1871/nuptial_date_announced/	HEN PARTY		
2010/puzzles/1871/tower_house/	CUCUMBER CASTLE		
2010/puzzles/1871/words_get_in_the_way/	THE SCARLET PIMPERNEL		
2010/puzzles/1903/	WRIGHT BROTHERS WRECK PLANE		
2010/puzzles/1903/chatterbox/	CURTLY		
2010/puzzles/1903/production_and_supply/	ANOTHER DAY		
2010/puzzles/1903/safecracking/	SPY		
2010/puzzles/1903/sequencer/	DRECKS		
2010/puzzles/1903/sorry_i_love_these_big_wrong_musical_numbers/	RIKER		
2010/puzzles/1903/the_cash_corridor/	AISLES		
2010/puzzles/1903/this_is_a_recording/	LIBRAN		
2010/puzzles/1903/trance_state/	DAZED		
2010/puzzles/1903/woofers_and_tweeters/	ZANE		
2010/puzzles/1926/	OSCAR ROBOT IS MADE		
2010/puzzles/1926/4_=_2/	CIRCUS OF HORRORS		
2010/puzzles/1926/a_good_clean_fight/	ROBERT GARCIA		
2010/puzzles/1926/mystery_hunt_puzzle_3000/	CARBON		
2010/puzzles/1926/need_to_take_someone_out/	CARBURETOR		
2010/puzzles/1926/new_and_improved/	REFORMATIONISTS		
2010/puzzles/1926/queasy_reaction/	PEPTO-BISMOL		
2010/puzzles/1926/sharp_senses/	WEDGE ISSUES		
2010/puzzles/1926/the_fallen/	CROSS COUNTRY		
2010/puzzles/1926/whodunit/	FATHER DAMIEN		
2010/puzzles/1952/	JOE'S NAMED VP		
2010/puzzles/1952/100percent_reliable/	SHADING		
2010/puzzles/1952/absolute_power/	CEO		
2010/puzzles/1952/casting_spells/	JOCK		
2010/puzzles/1952/disappearing_act/	MODE		
2010/puzzles/1952/discword/	FINANCE		
2010/puzzles/1952/for_whom_the_bella_toils/	VIAL		
2010/puzzles/1952/puritan_test/	BOSOM		
2010/puzzles/1952/shapeshifting/	MINK		
2010/puzzles/1952/stick_man/	MISTED		
2010/puzzles/1952/summonings/	END UP		
2010/puzzles/1952/temptations/	DOGES		
2010/puzzles/1983/	ALIENS LAND		
2010/puzzles/1983/almost_loaded/	JUGS		
2010/puzzles/1983/building_a_mystery/	REYNOLDS		
2010/puzzles/1983/ebony_and_ivory/	RUSH RUSH		
2010/puzzles/1983/edits/	STRIP		
2010/puzzles/1983/graffiti/	IMMOBILITY		
2010/puzzles/1983/holding_pattern/	REDEPLOYED		
2010/puzzles/1983/ihope/	FORTY ONE		
2010/puzzles/1983/picture_puzzle_2/	FOX		
2010/puzzles/1983/psychic_bonds/	KANE		
2010/puzzles/1983/tangled_web/	VOLE		
2010/puzzles/2000/	NIKOLI LOST IN Y-TWO-K		
2010/puzzles/2000/a_letter_to_the_prince_of_kong/	ISCI		
2010/puzzles/2000/a_potential_problem/	ISAK		
2010/puzzles/2000/bits_and_pieces/	BIN		
2010/puzzles/2000/card_tricks/	LAD		
2010/puzzles/2000/doctor_of_thinkology/	TO		
2010/puzzles/2000/hot_ice/	BIO		
2010/puzzles/2000/quick_paws/	OCD		
2010/puzzles/2000/side_by_side_by_side/	TONYS		
2010/puzzles/2000/the_capricious_type/	S		
2010/puzzles/2000/the_rainbow/	KIND		
2010/puzzles/2009/	SETEC ASTRONOMY WINS HUNT BY ACCIDENT		
2010/puzzles/2009/all-purpose_device/	UWE ROSENBURG		
2010/puzzles/2009/close_encounterclockwise/	TURN BACK TIME		
2010/puzzles/2009/computer_games/	ROOT DIRECTORY		
2010/puzzles/2009/one_day_at_a_time/	STORYTELLERS		
2010/puzzles/2009/planar_complex/	CYBER HUMAN		
2010/puzzles/2009/seeking_scotchy/	REUNIFICATION		
2010/puzzles/2009/sightseeing/	KEY WITNESS		
2010/puzzles/2009/the_zyzzlvarian_holovid_institute/	CINEMA TYCOON		
2010/puzzles/2010/banner_headline/	PINOT BLANC		
2010/puzzles/2010/banner_headline/	PINK LEMONADE		
2010/puzzles/2010/confirmed_machine_925/	CLASSIFICATIONS		
2010/puzzles/2010/confirmed_machine_925/	THE NOBEL PRIZE		
2010/puzzles/2010/fun_with_numbers/	RUN UP A SCORE		
2010/puzzles/2010/fun_with_numbers/	FEEL LIKE A MILLION		
2010/puzzles/2010/great_minds_think_alike/	KILLING THE AUDIENCE		
2010/puzzles/2010/great_minds_think_alike/	BODY OF WORK		
2010/puzzles/2010/making_connections/	COMMERCIAL AT		
2010/puzzles/2010/making_connections/	HEMIDEMISEMIQUAVER		
2010/puzzles/2010/meta/	CALL HUNT HEADQUARTERS SAY DROP THE FOOLERY AND ASK ABOUT THE RUNAROUND		
2010/puzzles/2010/meta/	LOOK AROUND ALL PERIODS AND FILL YOUR CALENDARS MAKE EVERY SECOND COUNT		
2010/puzzles/2010/puzzles_from_loremipsumstan/	THE EYE OF SAURON		
2010/puzzles/2010/puzzles_from_loremipsumstan/	GAME WARDENS		
2010/puzzles/2010/running_in_circles/	MECHANICAL IMPEDANCE		
2010/puzzles/2010/running_in_circles/	DEPUTY CHIEF ENGINEER		
2010/puzzles/2010/the_obligatory_dance_video_puzzle/	BAD MOON RISING		
2010/puzzles/2010/the_obligatory_dance_video_puzzle/	GENUINE ARTICLE		
2010/puzzles/2010/training_exercise/	METROPOLITANIZED		
2010/puzzles/2010/training_exercise/	WEST FALLS CHURCH VT		
2010/puzzles/2010/TUO_YRREJ_PEEK/	SILENCE OF THE LAMBS		
2010/puzzles/2010/TUO_YRREJ_PEEK/	REMAINS OF THE DAY		
2010/puzzles/events/acts_of_the_apostles/	NO TEA PARTY		
2010/puzzles/events/film_screening/	FACEBOOK SOLD TO TOTAL CREEPS		
2010/puzzles/events/the_alphabet_tower/	BERZELIUS REBUILDS PERIODIC TABLE		
2010/puzzles/events/the_campus_canvas/	SIMON RENE BRAILLE PAWNS AWL TO BUY PAINTBRUSH		
2010/puzzles/events/the_sarge_answers_to_general_ignorance/	GORE MADE NET		
2011/puzzles/civilization/a_modern_palimpsest/	ORCHID		
2011/puzzles/civilization/advanced_maths/	CORNCAKE		
2011/puzzles/civilization/amateur_hour/	STIRFRIED		
2011/puzzles/civilization/charm_school/	GOOIER		
2011/puzzles/civilization/cheaters_never_prosper/	BADMINTON		
2011/puzzles/civilization/crowds_chant/	AMERICAN		
2011/puzzles/civilization/da_vincis_workshop/	OR GATE		
2011/puzzles/civilization/drafting_table/	MERCURY		
2011/puzzles/civilization/fascinating_kids/	SCOUT		
2011/puzzles/civilization/granary_of_ur/	THE FED		
2011/puzzles/civilization/hints_with_a_bit_of_love/	WANDERING		
2011/puzzles/civilization/interstellar_spaceship/	ORANGE		
2011/puzzles/civilization/inventory_quest/	BURDEN		
2011/puzzles/civilization/laureate/	FRIEND		
2011/puzzles/civilization/letter_bank/	PHONE US TO EXCHANGE WORDS		TRUE
2011/puzzles/civilization/literary_collection/	AIRBAG		
2011/puzzles/civilization/painted_potsherds/	MALTESE FALCON		
2011/puzzles/civilization/palace_of_versailles/	ROYAL PAIN		
2011/puzzles/civilization/part_of_speech/	CONRAD		
2011/puzzles/civilization/puzzle_box/	STOP SIGN		
2011/puzzles/civilization/racking_your_brains/	TRAFFIC PYLON		
2011/puzzles/civilization/showcase/	SIX-ANGLED		
2011/puzzles/civilization/soooo_cute/	LARGE CRABGRASS		
2011/puzzles/civilization/space_elevator/	WORLD TOUR		
2011/puzzles/civilization/st_andrews_links/	FOUR IRON		
2011/puzzles/civilization/sufficiently_advanced_technology/	TRISKELION		
2011/puzzles/civilization/technological_crisis_at_shikakuro_farms/	INGRID		
2011/puzzles/civilization/the_doors_of_cambridge/	COLONEL		
2011/puzzles/civilization/the_sport_of_princesses/	SUFFOLK DOWNS		
2011/puzzles/civilization/this_should_be_easy/	AUTUMN		
2011/puzzles/civilization/wall_street/	UNFAIR COIN		
2011/puzzles/katamari_damacy/	ROSEBUD	Small Katamari	
2011/puzzles/katamari_damacy/	GALLEON	Medium Katamari	
2011/puzzles/katamari_damacy/	OBERON	Large Katamari	
2011/puzzles/katamari_damacy/a_representative_sampling/	MOBILE SUIT GUNDAM		
2011/puzzles/katamari_damacy/charges/	PRIMORDIAL SOUP		
2011/puzzles/katamari_damacy/charitable_collection/	FOREIGN DISASTER RELIEF		
2011/puzzles/katamari_damacy/clues_and_coordinates/	BETELGEUSE		
2011/puzzles/katamari_damacy/e_pluribus_unum/	SEVEN		
2011/puzzles/katamari_damacy/efficiency/	MULUGETA WENDIMU		
2011/puzzles/katamari_damacy/electronic_love/	PROTON		
2011/puzzles/katamari_damacy/food_for_thought/	TOOTH DECAY		
2011/puzzles/katamari_damacy/heard_but_not_seen/	NINA PERSSON		
2011/puzzles/katamari_damacy/losing_my_nerve/	SYMPATHECTOMY		
2011/puzzles/katamari_damacy/payroll/	IOMEGA		
2011/puzzles/katamari_damacy/plotlines/	DIVERGED		
2011/puzzles/katamari_damacy/study_materials/	SUN		
2011/puzzles/katamari_damacy/the_baddest_man/	WRITE HOW HE SOLVED WHO GRABBED PEACH		TRUE
2011/puzzles/katamari_damacy/the_higher_they_climb_the_farther_they_fall/	GAMMA RAY		
2011/puzzles/katamari_damacy/the_path_more_stumbled/	ILLITERACY		
2011/puzzles/katamari_damacy/toto_i_have_a_feeling_were_not_in_kansas_anymore/	DALEK I LOVE YOU		
2011/puzzles/katamari_damacy/unlikely_situations/	STINGRAY NEBULA		
2011/puzzles/katamari_damacy/unnatural_law/	CENTRIPETAL FORCE		
2011/puzzles/katamari_damacy/walkthrough/	BALANGIGA MASSACRE		
2011/puzzles/mega_man/basic_knowledge/	SEABISCUIT		
2011/puzzles/mega_man/bebop.html	BLUE SHIFT		
2011/puzzles/mega_man/bio.html	DNA DESTROYER		
2011/puzzles/mega_man/blackberry.html	TELEGRAPH SWITCH		
2011/puzzles/mega_man/craps.html	ODDS FINDER		
2011/puzzles/mega_man/dr_wilys_fortress.html	WILY COYOTE		
2011/puzzles/mega_man/expletive_deleted/	SMILEY		
2011/puzzles/mega_man/famous_faces/	FAMILY NAME		
2011/puzzles/mega_man/favourites/	BRING HQ A CD OF THE BEST 5 SONGS ABOUT GOING TO MIT		TRUE
2011/puzzles/mega_man/games/	SECURE		
2011/puzzles/mega_man/genius_test/	DEAD MAN'S CHEST		
2011/puzzles/mega_man/good_times_in_the_casino/	THE JOY LUCK CLUB		
2011/puzzles/mega_man/good_vibrations/	AMORES PERROS		
2011/puzzles/mega_man/life_of_the_party/	ADOLF FREDERICK		
2011/puzzles/mega_man/magnitude/	INEQUALITY		
2011/puzzles/mega_man/meta_testing/	BACKSOLVER		
2011/puzzles/mega_man/metrology/	JOSEPH		
2011/puzzles/mega_man/minus.html	ALPHA DECAY		
2011/puzzles/mega_man/n_tris/	QUEUER		
2011/puzzles/mega_man/nik_holey/	FACADE		
2011/puzzles/mega_man/one_more_try/	BELLADONNA.		
2011/puzzles/mega_man/pesky_bugs/	PLAGUE		
2011/puzzles/mega_man/pointillisme/	SLY		
2011/puzzles/mega_man/powder_monkey/	DRUGGY		
2011/puzzles/mega_man/recombination/	CLAP		
2011/puzzles/mega_man/redundant_obsolescence/	ANGORA		
2011/puzzles/mega_man/rocky_horror/	ELBOW		
2011/puzzles/mega_man/scrambling_attributes_yields_conundrum/	THE QUEEN OF SPADES		
2011/puzzles/mega_man/stagecraft.html	WORD SWORD		
2011/puzzles/mega_man/stuff_nerd_people_like/	SING US A NERD PATTER SONG		TRUE
2011/puzzles/mega_man/the_cats_meow/	BASSET		
2011/puzzles/mega_man/the_eternal_struggle/	CREEPING INFECTION		
2011/puzzles/mega_man/the_least_you_could_do_is_phone_me/	SOURCE		
2011/puzzles/mega_man/the_writing_on_the_wall/	TAURUS		
2011/puzzles/mega_man/timbales/	ACTA PILATI		
2011/puzzles/mega_man/wheres_antoinette/	BOTTOM		
2011/puzzles/mega_man/you_shall_understand_what_hath_befallen/	SWAYINGS		
2011/puzzles/world1/another_small_collection_of_immense_integers/	ECHO		
2011/puzzles/world1/bowsers_castle.html	AIRSHIP		
2011/puzzles/world1/cut_and_paste/	FRIED CHICKEN		
2011/puzzles/world1/english_expectations/	JACK DAWSON		
2011/puzzles/world1/everybodys_got_to_be_somewhere/	WINTHROP PAROO		
2011/puzzles/world1/flat_head/	SALTAIR		
2011/puzzles/world1/hammer_time/	HANK AARON		
2011/puzzles/world1/karaoke_night/	CANNONBALL		
2011/puzzles/world1/keyboard_cat/	ORANGE PEEL		
2011/puzzles/world1/mario_clash/	JACK O' LANTERN		
2011/puzzles/world1/mountain_pass/	WASATCH		
2011/puzzles/world1/pattern_recognition/	DOMINIC SOREL		
2011/puzzles/world1/photo_album/	VEGANISM		
2011/puzzles/world1/pipe_dream_2/	BARRY ALLEN		
2011/puzzles/world1/question_mark/	OYSTER		
2011/puzzles/world1/rivalries/	PANTHER		
2011/puzzles/world1/squared_key/	CHARCOAL BURNER		
2011/puzzles/world1/toads_list/	VERNON DURSLEY		
2011/puzzles/world1/two_heads_are_better_than_one/	CONNOR MACLEOD		
2011/puzzles/world1/unfair_cryptogram/	ASHAMED		
2011/puzzles/world1/vive_la_difference/	FILM A SHORT SCENE WHICH DEPICTS ONE OF YOUR TEAM MEMBERS STUCK IN ANY FILM THAT FEATURES IN THE BOTTOM ONE HUNDRED FILMS AS LISTED IN THE INTERNET MOVIE DATABASE		TRUE
2011/puzzles/world1/world1-1.html	PARASOL		
2011/puzzles/world1/world1-2.html	PIRANHA		
2011/puzzles/world1/world1-3.html	POLARIS		
2011/puzzles/world1/worthy_of_picasso/	URI GELLER		
2011/puzzles/zelda/	REGAL RING	Triforce of Fellowship	
2011/puzzles/zelda/	CREATURES	Triforce of Holiness	
2011/puzzles/zelda/	POLLINATE	Triforce of Inspiration	
2011/puzzles/zelda/build_your_own_acrostic/	FOUR QUARTETS		
2011/puzzles/zelda/counting_the_ways/	FOUR ROOMS		
2011/puzzles/zelda/execution_grounds/	ST GABRIEL		
2011/puzzles/zelda/forsaken_fortress/	LAST SONNET		
2011/puzzles/zelda/ganons_lair.html	NERF SWORD		
2011/puzzles/zelda/making_the_possible_impossible/	ABSOLUTE AUTHORITY		
2011/puzzles/zelda/song_of_birds/	KEPLER'S THIRD LAW		
2011/puzzles/zelda/the_crypt/	ILIUM		
2011/puzzles/zelda/the_light_world/	PROGINOSKES		
2011/puzzles/zelda/the_word/	MIKE SCIOSCIA		
2012/a_circus_line/	ELEPHANT IN A TUTU		
2012/a_circus_line/1207_1370/	ENUMERATE		
2012/a_circus_line/blackout/	PINHEAD		
2012/a_circus_line/fight_choreography/	BOOKWORM		
2012/a_circus_line/good_auspicious_hunting/	COSPONSORS		
2012/a_circus_line/middle_see/	OCTOPOD		
2012/a_circus_line/potlines/	ENTICING		
2012/a_circus_line/pure_and_simple/	MEDLEY		
2012/a_circus_line/revisiting_history/	TORCHWOOD		
2012/a_circus_line/star_search/	COCOON		
2012/a_circus_line/the_wicked_switch/	SUBSTITUTE		
2012/ben_bitdiddle/bad_poetry/	TASTE		
2012/ben_bitdiddle/blowing_down_the_house/	FABRIC		
2012/ben_bitdiddle/carb_pool/	SEASON		
2012/ben_bitdiddle/edge_of_your_seat_fun/	SANDWICH		
2012/ben_bitdiddle/investigators_report/	THE UNEXPECTED DESTRUCTION OF ELABORATELY ENGINEERED ARTIFACTS		
2012/ben_bitdiddle/movie_musicals/	PARTY		
2012/ben_bitdiddle/my_summer_vacation/	MECHANICS		
2012/ben_bitdiddle/pacific_overtones/	FOOT		
2012/ben_bitdiddle/panorama/	DONKEY		
2012/ben_bitdiddle/qed/	HAIRSTYLE		
2012/betsy_johnson/blinkenlights/	PROTECTORS		
2012/betsy_johnson/caterpillars/	JOY		
2012/betsy_johnson/investigators_report/	THROW GRAMMAR OUT THE WINDOW		
2012/betsy_johnson/jekyll_and_hyde/	HELL		
2012/betsy_johnson/march_madness/	LEADER		
2012/betsy_johnson/slash_fiction/	ATTACHED		
2012/betsy_johnson/the_measure_of_all_things/	POISE		
2012/charles_lutwidge_dodgson/audio_games/	BIZARRE		
2012/charles_lutwidge_dodgson/b_j_blazkowicz_in_wintertime_for_hitler/	CARMACK		
2012/charles_lutwidge_dodgson/freshman_physics/	REYKJAVIK		
2012/charles_lutwidge_dodgson/gibberish_and_more_gibberish/	CELLULAR		
2012/charles_lutwidge_dodgson/incredible_edibles/	LIQUEURS		
2012/charles_lutwidge_dodgson/investigators_report/	DRAWLING		
2012/charles_lutwidge_dodgson/match_game/	MAXWELL		
2012/charles_lutwidge_dodgson/odd_voided/	PAINED		
2012/charles_lutwidge_dodgson/the_undiscovered_underground/	FOGBOUND		
2012/into_the_woodstock/	RAPUNZEL HAS A FRO		
2012/into_the_woodstock/20_questions/	KINGS HIGHWAY BRIDGE		
2012/into_the_woodstock/criss_cross/	REST STOP		
2012/into_the_woodstock/critical_thinking/	JACK CARDIFF		
2012/into_the_woodstock/dawn_of_a_new_era/	GO DUTCH		
2012/into_the_woodstock/equal_billing/	RUSH HOUR		
2012/into_the_woodstock/fulfilling_puzzle/	BAKING SODA		
2012/into_the_woodstock/google_bodyslam/	TERRY GENE BOLLEA		
2012/into_the_woodstock/hang_ten/	CHRIST CHURCH REGATTA		
2012/into_the_woodstock/keeping_records/	JERRY WEXLER		
2012/into_the_woodstock/of_course/	JOSH SCHWARTZ		
2012/into_the_woodstock/sounds_good_to_me/	ARIGATO GOZAIMASU		
2012/into_the_woodstock/strip_mind/	CARDINAL JULES MAZARIN		
2012/into_the_woodstock/tax_in_space/	CAPITOL HILL		
2012/into_the_woodstock/the_answers_are_somehow_connected/	JOHN ADAMS		
2012/into_the_woodstock/towers/	JAI HO		
2012/mayan_fair_lady/	HARVEST HEARTS		
2012/mayan_fair_lady/award_winning_poetry/	FORGET PARIS		
2012/mayan_fair_lady/eek/	LOVE ETC		
2012/mayan_fair_lady/evil_influence/	DRUNK TANK		
2012/mayan_fair_lady/getting_there_is_half_the_fun/	SOUTHWEST AIRLINES		
2012/mayan_fair_lady/initial_public_offering/	CARSEAT		
2012/mayan_fair_lady/itinerant_people_of_america/	BUSINESS TRAVELERS		
2012/mayan_fair_lady/picture_an_acorn/	BATED BREATH		
2012/mayan_fair_lady/snap_judgment/	VELVET ELVIS		
2012/mayan_fair_lady/stage_lines/	MARS ROVER		
2012/mayan_fair_lady/the_rainbow_connection/	START OVER		
2012/mayan_fair_lady/the_voices_in_your_head/	CASH COW		
2012/ogre_of_la_mancha/	DONKEY ODS		
2012/ogre_of_la_mancha/argh/	YOKEL		
2012/ogre_of_la_mancha/cookin/	ADOBO		
2012/ogre_of_la_mancha/eight_digits/	SLITS		
2012/ogre_of_la_mancha/i_ll_teach_you/	OKAPI		
2012/ogre_of_la_mancha/jfk_shags_a_sad_slim_lass/	COLON		
2012/ogre_of_la_mancha/letter_head/	EBOOK		
2012/ogre_of_la_mancha/makefiles/	RACED		
2012/ogre_of_la_mancha/running_around_in_a_blizzard/	DEPOT		
2012/okla_holmes_a/	CORNY CLUES		
2012/okla_holmes_a/crank_it_up_to_7/	STERNO		
2012/okla_holmes_a/o_blessed_day/	VESTIGE		
2012/okla_holmes_a/paper_trail/	BYLINE		
2012/okla_holmes_a/playing_a_part/	CARPAL		
2012/okla_holmes_a/winning_conditions/	SO CLOSE		
2012/okla_holmes_a/yo_dawg_i_herd_you_like_puzzle_hunts/	THE SOUTH		
2012/okla_holmes_a/zugzwaang/	BUFFOON		
2012/phantom_of_the_operator/	DIAL TONE RECITATIVE		
2012/phantom_of_the_operator/course_7e/	VIKING		
2012/phantom_of_the_operator/cross_breeding/	CLINTON		
2012/phantom_of_the_operator/functions/	TERMINAL		
2012/phantom_of_the_operator/general_knowledge/	PERSHING		
2012/phantom_of_the_operator/get_your_dog_back/	CHERRY		
2012/phantom_of_the_operator/headstones/	MERCURY		
2012/phantom_of_the_operator/impostors/	VALLEY		
2012/phantom_of_the_operator/set_theory/	UNION		
2012/puzzles/letters_from_max_and_leo/ben_bitdiddle/	L'ORFEO		
2012/puzzles/letters_from_max_and_leo/betsy_johnson/	PRINCE		
2012/puzzles/letters_from_max_and_leo/charles_lutwidge_dodgson/	LAKERS		
2012/puzzles/letters_from_max_and_leo/lets_put_on_a_hit/	FREE TIX MAKE NICE GIFTS		
2012/puzzles/letters_from_max_and_leo/sheila_sunshine/	BURNING MAN		
2012/puzzles/letters_from_max_and_leo/watson_2_0/	ROFLCON		
2012/puzzles/letters_from_max_and_leo/what_ben_bitdiddle_dropped/	TONY UNDER KRESGE POINT		
2012/puzzles/letters_from_max_and_leo/william_s_bergman/	BOZO LIVE		
2012/puzzles/phantom_of_the_operator/any_old_puzzle/	FIRESTONE		
2012/sheila_sunshine/curiouser_and_curiouser/	CHOREOGRAPH		
2012/sheila_sunshine/disorder_of_operations/	OVERWROUGHT		
2012/sheila_sunshine/highlights/	SCHRODINGER		
2012/sheila_sunshine/investigators_report/	WRECK A VW BUG		
2012/sheila_sunshine/pirates_of_the_tyrrhenian/	STOCKBROKER		
2012/sheila_sunshine/rats/	ENGINEERING		
2012/sheila_sunshine/sovereignty/	CONSPIRATOR		
2012/sheila_sunshine/stand/	EARTHENWARE		
2012/sheila_sunshine/the_signs_they_are_a_changin/	PREARRANGED		
2012/watson_2_0/encoded/	HARRY POTTER AND THE ORDER OF THE PHOENIX		
2012/watson_2_0/how_to_succeed_in_real_estate_without_really_buying/	LUXURY TAX		
2012/watson_2_0/investigators_report/	ALT F FOUR		
